Na,vai….tk katbe na	না, ভাই....টাকা কাটবে না
Na .. tutorial lagbe🥲	না..টিউটোরিয়াল লাগবে🥲
plz plz den	প্লিজ প্লিজ দেন
Apnar phone ki itel s11 vaiya?	আপনার ফোন কি আইটেল এস১১ ভাইয়া?
Age thkei jantam, bt device id chang kora lge ota jantamna.. Trpr,o nyc…?	আগে থেকেই জানতাম, বাট ডিভাইস আইডি চেঞ্জ করা লাগে ওটা জানতামনা.. টিআরপিআর, ও এনওয়াইছি...?
4.4.2 a hobe	৪.৪.২ এ হবে
vai eida diya ki uc handelar diya video namano jaibo youtube theke.	ভাই এইডা দিয়ে কি ইউছি হ্যান্ডেলার দিয়ে ভিডিও নামানো জাইব ইউটিউব থেকে।
skitto sim e kinte hobe	স্কিটো সিম এ কিনতে হবে
yeasin vai root kora ta ki aktu bujhay bolben	user ভাই রুট করা টা কি একটু বুঝায় বলবেন
eta ki r thik hobe nah?	এটা কি আর ঠিক হবে নাহ?
vaia plzz gp & bl free net post dan khub dorkar plz plz vai	ভাইয়া প্লিজ জিপি & বিএল ফ্রি নেট পোস্ট দেন খুব দরকার প্লিজ প্লিজ ভাই
drive link theke download kren.	ড্রাইভ লিংক থেকে ডাউনলোড করেন।
Download korte partesi na….	ডাউনলোড করতে পারতসি না....
Vai Sob Mila eida amr koto mb nibo install hoteee…?	ভাই সব মিলে এইডা আমার কতো এমবি নিব ইন্সটল হতে...?
eshikhon er cyber sequrity corse tile iita share koren..ba other kno bangla course cyber sequrity et	ইশিখন এর সাইবার সিকিউরিটি কোর্স টাইল এইটা শেয়ার করেন... বা আদার কোন বাংলা কোর্স সিকিউরিটি এটি
Stakeair er telegram- Discussion group- Amar perosnal tg-	স্টেকএয়ার এর টেলিগ্রাম- ডিসকাশন গ্রুপ- আমার পারসোনাল ট্যাগ-
bhai,taka thakle ki kete nibe……?????	ভাই, টাকা থাকলে কি কেটে নিবে......?????
Thanks bro…next a aro sundor kicu anar chesta korbo in-sha-allah	থ্যাংকস ব্র...নেক্সট এ আরও সুন্দর কিছু আনার চেস্টা করবো ইন-শা-আল্লাহ
opera mini diye download hobe	অপেরা মিনি দিয়ে ডাউনলোড হবে
Screenshot thik koren	স্ক্রীনশট ঠিক করেন
1 mbps net a rat 10 tar por captcha korleo to vai 1000 captcha korte 10 hour dilao horca na. akta asar por arekta aste to anek sumoy nircha?	১ এমবিপিএস নেট এ রাত ১০ টার পর ক্যাপচা করলেও তো ভাই ১০০০ ক্যাপচা করতে ১০ আওয়ার দিলেও হচ্ছে না। একটা আসার পর আরেকটা আসতে তো অনেক সময় নিচ্ছে?
Bro apnar blogger theme ta share korben?	ব্র আপনার ব্লগার থিম টা শেয়ার করবেন?
Eitah must kaaj hobe…Bro ar unlimited download dite yandex opera handler use korun..	এইটা মাস্ট কাজ হবে...ব্র আর আনলিমিটেড ডাউনলোড দিতে ইয়ানডেক্স অপেরা হ্যান্ডলার ইউজ করুন..
dupura korlam akhono mb aslo na……dhattt	দুপুরে করলাম এখনও এমবি আসলো না......ধ্যাত
Mobile ads options chole eseche… Ami post korchi dekte paren	মোবাাইল অ্যাডস অপশনস চলে এসেছে... আমি পোস্ট করছি দেখতে পারেন
accha vai app toiri kore kono. link deoya jay ni	আচ্ছা ভাই অ্যাপ তৈরি করে কোন। লিংক দেওয়া যায় নি
Apni link 3 ta dichen. Konta theke paid version? Konta theke download korbo?	আপনি লিংক ৩ টা দিছেন। কোনটা থেকে পেইড ভার্সন? কোনটা থেকে ডাউনলোড করবো?
ami 9 ta post Kore w8ing a chilam…tarpor shadhin vaiyer shathe jogajog kori…oni post dekhe then author banaiche…apni post kore line a thakun..line a thekeo kaj na hole shadhin bhaiyer sathe jogajog korun ..	আমি ৯টা পোস্ট করে রাইটিং এ ছিলাম...তারপর স্বাধীন ভাইয়ার সাথে যোগাযোগ করি...উনি পোস্ট দেখে দেন অথর বানাইছি...আপনি পোস্ট করে লাইন এ থাকুন..লাইন এ থেকেও কাজ না হলে স্বাধীন ভাইয়ার সাথে যোগাযোগ করুন ..
wow Cool ??	ওয়াও কুল??
Opps..!! A+ mot koyta hyse and golden?	উপস..!! এ+ মতো কয়টা হয়ছে অ্যান্ড গোল্ডেন?
IDM pawa jabe???	আইডিএম পাওয়া যাবে???
i10 root ekhono calu koreni compani…..	আই১০ রুট এখনো চালু করেনি কোম্পানি.....
Nice vpn, tnx, daily 3-4gb download decci ,	নাইস ভিপিএন, থ্যাংকস, ডেইলি ৩-৪জিবি ডাউনলোড দিচ্ছি,
amar phn a mb aseh… ami jodi apnar dewa link theke visit kori taile ki amr mb kaatbe ?? download korar somoy amar mb jdi kete ney download sash a ki abar free te colbe ???	আমার ফোন এ এমবি আসে... আমি যদি আপনার দেওয়া লিংক থেকে ভিসিট করি তাইলে কি আমার এমবি কাটবে?? ডাউনলোড করার সময় আমার এমবি যদি কেটে নেয় ডাউনলোড শেষ এ কি আবার ফ্রী তে চলবে???
ata speed besi korar trick na,ata jeno dissconnect na hoy sey trick	এটা স্পীড বেশি করার ট্রিক না,এটা যেন ডিসকানেক্ট না হয় সে ট্রিক
Kotobar neya jaibe plz tell me?	কতোবার নিএয় যাবে প্লিজ টেল মি?
apnar screen ragulation koto?	আপনার স্ক্রীন রেগুলেশন কতো?
coc Clan User Aco Kau Akta clan deba be	ছিওছি ক্লান ইউজার আছ কেউ একটা ক্লান দেবা বে
lollipop 5.1 e colbe???	ললিপপ ৫.১ এ চলবে???
SOCKS4 / SOCKS5 ki vabe setup korbo?	সক্স৪/সক্স৫ কি ভাবে সেটাপ করবো?
venom 2018 ……	ভেনম ২০১৮ ......
Vaiya amar walton primo RX3 root korte partasi na. Plz plz plz kew ektu help koren……??	ভাইয়া আমার ওয়ালটন প্রিমো আরেক্স৩ রুট করতে পারতেসি না।প্লিজ প্লিজ প্লিজ কেউ একটু হেল্প করেন......??
vai kicu bollennaje?? plz bolen…	ভাই কিছু বললেননাজে??প্লিজ বলেন...
